BLZ;BIC;Institut;HBCI-Version;PIN/TAN-Zugang URL
38440016;COBADEFFXXX;Commerzbank;300;
38450000;WELADED1GMB;Sparkasse Gummersbach-Bergneustadt ;300;https://banking-rl5.s-fints-pt-rl.de/fints30
38452490;WELADED1WIE;Sparkasse der Homburgischen Gemeinden;300;https://banking-rl5.s-fints-pt-rl.de/fints30
38462135;GENODED1WIL;Raiffeisenbank Wiehl eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
38470024;DEUTDEDB384;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
38470024;DEUTDEDB384;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
38470024;DEUTDEDB384;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
38470024;DEUTDEDB384;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
38470024;DEUTDEDB384;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
38470091;DEUTDEDW384;Deutsche Bank;300;https://fints.deutsche-bank.de/
38470091;DEUTDEDW384;Deutsche Bank;300;https://fints.deutsche-bank.de/
38470091;DEUTDEDW384;Deutsche Bank;300;https://fints.deutsche-bank.de/
38470091;DEUTDEDW384;Deutsche Bank;300;https://fints.deutsche-bank.de/
38470091;DEUTDEDW384;Deutsche Bank;300;https://fints.deutsche-bank.de/
38621500;GENODED1STB;Steyler Missionssparinst. GmbH;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
39040013;COBADEFFXXX;Commerzbank;300;
39040013;COBADEFFXXX;Commerzbank;300;
39040013;COBADEFFXXX;Commerzbank;300;
39040013;COBADEFFXXX;Commerzbank;300;
39040013;COBADEFFXXX;Commerzbank;300;
39040013;COBADEFFXXX;Commerzbank;300;
39040013;COBADEFFXXX;Commerzbank;300;
39050000;AACSDE33XXX;Sparkasse Aachen ;300;https://banking-rl3.s-fints-pt-rl.de/fints30
39060180;GENODED1AAC;Aachener Bank eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070020;DEUTDEDK390;Deutsche Bank;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39070024;DEUTDEDB390;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39162980;GENODED1WUR;Volksbank Würselen eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
39362254;GENODED1RSC;Raiffeisenbank Eschweiler eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
39540052;COBADEFFXXX;Commerzbank;300;
39550110;SDUEDE33XXX;Sparkasse Düren ;300;https://banking-rl5.s-fints-pt-rl.de/fints30
39560201;GENODED1DUE;Volksbank Düren eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
39570024;DEUTDEDB395;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39570024;DEUTDEDB395;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
39570061;DEUTDEDK395;Deutsche Bank;300;https://fints.deutsche-bank.de/
39570061;DEUTDEDK395;Deutsche Bank;300;https://fints.deutsche-bank.de/
40030000;MLBKDE3MXXX;Münsterländische Bank Thie & Co;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40040028;COBADEFFXXX;Commerzbank;300;
40040028;COBADEFFXXX;Commerzbank;300;
40040028;COBADEFFXXX;Commerzbank;300;
40040028;COBADEFFXXX;Commerzbank;300;
40040028;COBADEFFXXX;Commerzbank;300;
40040028;COBADEFFXXX;Commerzbank;300;
40050150;WELADED1MST;Stadtsparkasse Münsterland Ost;300;https://banking-wl6.s-fints-pt-wl.de/fints30
40060265;GENODEM1DKM;DKM Darlehnskasse Münster eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40060300;GENODEM1WLM;WL-Bank;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40060560;GENODEF1S08;Sparda-Bank Münster eG;;https://fints.bankingonline.de/fints/FinTs30PinTanHttpGate
40061238;GENODEM1GRV;Volksbank Greven eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069266;GENODEM1MAS;Volksbank Marsberg eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069283;GENODEM1SLN;Volksbank Schlangen eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069348;GENODEM1MDB;Volksbank Medebach eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069362;GENODEM1SAE;Volksbank Saerbeck eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069363;GENODEM1SMB;Volksbank Schermbeck eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069371;GENODEM1BTH;Volksbank Brilon-Thülen eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069408;GENODEM1BAU;Volksbank Baumberge eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069462;GENODEM1MSS;Volksbank Sprakel eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069546;GENODEM1SDN;Volksbank Senden eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069600;GENODEM1MAB;Volksbank Amelsbüren eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069601;GENODEM1CAN;Volksbank Ascheberg-Herbern eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069606;GENODEM1ERR;Volksbank Erle eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069622;GENODEM1LSP;Volksbank Seppenrade eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069709;GENODEM1DLR;Volksbank Lembeck-Rhade eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40069716;GENODEM1SCN;VB Südkirchen-Cap.-Nordkirchen;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40070024;DEUTDEDB400;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40070024;DEUTDEDB400;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40070024;DEUTDEDB400;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40070024;DEUTDEDB400;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40070024;DEUTDEDB400;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40070024;DEUTDEDB400;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40070080;DEUTDE3B400;Deutsche Bank;300;https://fints.deutsche-bank.de/
40070080;DEUTDE3B400;Deutsche Bank;300;https://fints.deutsche-bank.de/
40070080;DEUTDE3B400;Deutsche Bank;300;https://fints.deutsche-bank.de/
40070080;DEUTDE3B400;Deutsche Bank;300;https://fints.deutsche-bank.de/
40070080;DEUTDE3B400;Deutsche Bank;300;https://fints.deutsche-bank.de/
40070080;DEUTDE3B400;Deutsche Bank;300;https://fints.deutsche-bank.de/
40090900;GENODEF1P15;PSD Bank Westfalen-Lippe;;https://hbci11.fiducia.de/cgi-bin/hbciservlet
40153768;WELADED1EMS;Sparkasse Emsdetten-Ochtrup;300;https://banking-wl1.s-fints-pt-wl.de/fints30
40154476;WELADED1LEN;Stadtsparkasse Lengerich;300;https://banking-wl5.s-fints-pt-wl.de/fints30
40154530;WELADE3WXXX;Sparkasse Westmünsterland;300;https://banking-wl6.s-fints-pt-wl.de/fints30
40160050;GENODEM1MSC;Volksbank Münster eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40163720;GENODEM1SEE;VB Nordmünsterland Mitte eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40164024;GENODEM1GRN;Volksbank Gronau-Ahaus eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40164256;GENODEM1LAE;VB Laer-Horstmar-Leer eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40164352;GENODEM1CNO;Volksbank Nottuln eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40164352;GENODEM1CNO;Volksbank Nottuln eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40164528;GENODEM1LHN;Volksbank Lüdinghausen-Olfen;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40164618;GENODEM1OTR;Volksbank Ochtrup eG;300;https://hbci11.fiducia.de/cgi-bin/hbciservlet
40164901;GENODEM1GE1;Spadaka Gescher eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40165366;GENODEM1SEM;Volksbank Selm-Bork eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40340030;COBADEFFXXX;Commerzbank;300;
40340030;COBADEFFXXX;Commerzbank;300;
40350005;WELADED1RHN;Stadtsparkasse Rheine;300;https://banking-wl1.s-fints-pt-wl.de/fints30
40351060;WELADED1STF;Kreissparkasse Steinfurt;300;https://banking-wl5.s-fints-pt-wl.de/fints30
40361627;GENODEM1WKP;VB Westerkappeln-Wersen eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40361906;GENODEM1IBB;Ibbenbürener Volksbank eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40363433;GENODEM1HRL;Volksbank Hörstel eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
40370024;DEUTDEDB403;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40370024;DEUTDEDB403;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40370024;DEUTDEDB403;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40370024;DEUTDEDB403;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40370024;DEUTDEDB403;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40370024;DEUTDEDB403;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40370024;DEUTDEDB403;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
40370079;DEUTDE3B403;Deutsche Bank;300;https://fints.deutsche-bank.de/
40370079;DEUTDE3B403;Deutsche Bank;300;https://fints.deutsche-bank.de/
40370079;DEUTDE3B403;Deutsche Bank;300;https://fints.deutsche-bank.de/
40370079;DEUTDE3B403;Deutsche Bank;300;https://fints.deutsche-bank.de/
40370079;DEUTDE3B403;Deutsche Bank;300;https://fints.deutsche-bank.de/
40370079;DEUTDE3B403;Deutsche Bank;300;https://fints.deutsche-bank.de/
40370079;DEUTDE3B403;Deutsche Bank;300;https://fints.deutsche-bank.de/
41040018;COBADEFFXXX;Commerzbank;300;
41040018;COBADEFFXXX;Commerzbank;300;
41050095;WELADED1HAM;Sparkasse Hamm;300;https://banking-wl5.s-fints-pt-wl.de/fints30
41051845;WELADED1BGK;Sparkasse Bergkamen-Bönen;300;https://banking-wl6.s-fints-pt-wl.de/fints30
41060120;GENODEM1HMM;Volksbank Hamm eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41061011;GENODEM1HBH;Spadaka Bockum-Hövel eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41061903;GENODEM1BAG;BAG Bankaktiengesellsch. Hamm;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41062215;GENODEM1BO1;Volksbank Bönen eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41070024;DEUTDEDB410;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
41070024;DEUTDEDB410;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
41070049;DEUTDEDE410;Deutsche Bank;300;https://fints.deutsche-bank.de/
41070049;DEUTDEDE410;Deutsche Bank;300;https://fints.deutsche-bank.de/
41250035;WELADED1BEK;Sparkasse Beckum-Wadersloh;300;https://banking-wl2.s-fints-pt-wl.de/fints30
41260006;GENODEM1BEK;Volksbank Beckum eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41261324;GENODEM1EOW;Volksbank Enniger Ostenf. Westkirchen;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41261419;GENODEM1OEN;Volksbank Ahlen Sassenberg Warendorf eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41262501;GENODEM1AHL;Volksbank Ahlen Sassenberg Warendorf eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41262621;GENODEM1SDH;Volksbank 2000 eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41440018;COBADEFFXXX;Commerzbank;300;
41450075;WELADED1SOS;Sparkasse Soest;300;https://banking-wl3.s-fints-pt-wl.de/fints30
41451750;WELADED1WRL;Sparkasse Werl;300;https://banking-wl1.s-fints-pt-wl.de/fints30
41460116;GENODEM1SOE;Volksbank Hellweg eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41462295;GENODEM1WRU;Volksbank Wickede (Ruhr) eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41650001;WELADED1LIP;Sparkasse Lippstadt;300;https://banking-wl4.s-fints-pt-wl.de/fints30
41651770;WELADED1HSL;Sparkasse Hochsauerland;300;https://banking-wl5.s-fints-pt-wl.de/fints30
41651815;WELADED1ERW;Sparkasse Erwitte-Anröchte;300;https://banking-wl4.s-fints-pt-wl.de/fints30
41651965;WELADED1GES;Sparkasse Geseke;300;https://banking-wl4.s-fints-pt-wl.de/fints30
41660124;GENODEM1LPS;Volksbank Lippstadt eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41661206;GENODEM1ANR;Volksbank Anröchte eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41661504;GENODEM1LBH;Volksbank Benninghausen eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41661719;GENODEM1BRI;Volksbank Brilon eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41662465;GENODEM1SGE;Volksbank Störmede eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
41670024;DEUTDEDB416;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
41670024;DEUTDEDB416;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
41670024;DEUTDEDB416;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
41670024;DEUTDEDB416;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
41670027;DEUTDE3B416;Deutsche Bank;300;https://fints.deutsche-bank.de/
41670028;DEUTDE3B417;Deutsche Bank;300;https://fints.deutsche-bank.de/
41670029;DEUTDE3B414;Deutsche Bank;300;https://fints.deutsche-bank.de/
41670030;DEUTDE3B418;Deutsche Bank;300;https://fints.deutsche-bank.de/
42040040;COBADEFFXXX;Commerzbank;300;
42050001;WELADED1GEK;Sparkasse Gelsenkirchen;300;https://banking-wl3.s-fints-pt-wl.de/fints30
42070024;DEUTDEDB420;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
42070024;DEUTDEDB420;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
42070024;DEUTDEDB420;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
42070024;DEUTDEDB420;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
42070024;DEUTDEDB420;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
42070024;DEUTDEDB420;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
42070024;DEUTDEDB420;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
42070024;DEUTDEDB420;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
42070062;DEUTDEDE420;Deutsche Bank;300;https://fints.deutsche-bank.de/
42070062;DEUTDEDE420;Deutsche Bank;300;https://fints.deutsche-bank.de/
42070062;DEUTDEDE420;Deutsche Bank;300;https://fints.deutsche-bank.de/
42070062;DEUTDEDE420;Deutsche Bank;300;https://fints.deutsche-bank.de/
42070062;DEUTDEDE420;Deutsche Bank;300;https://fints.deutsche-bank.de/
42070062;DEUTDEDE420;Deutsche Bank;300;https://fints.deutsche-bank.de/
42070062;DEUTDEDE420;Deutsche Bank;300;https://fints.deutsche-bank.de/
42070062;DEUTDEDE420;Deutsche Bank;300;https://fints.deutsche-bank.de/
42260001;GENODEM1GBU;VB Gelsenkirchen-Buer;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42260001;GENODEM1GBU;Volksbank eG Gelsenkirchen-Buer;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42450040;WELADED1GLA;Stadtsparkasse Gladbeck;300;https://banking-wl6.s-fints-pt-wl.de/fints30
42451220;WELADED1BOT;Sparkasse Bottrop;300;https://banking-wl3.s-fints-pt-wl.de/fints30
42461435;GENODEM1KIH;Vereinte Volksbank eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42640048;COBADEFFXXX;Commerzbank;300;
42650150;WELADED1REK;Sparkasse Vest Recklinghausen;300;https://banking-wl6.s-fints-pt-wl.de/fints30
42651315;WELADED1HAT;Stadtsparkasse Haltern am See;300;https://banking-wl1.s-fints-pt-wl.de/fints30
42661008;GENODEM1MRL;Volksbank Marl-Recklinghausen eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42661330;GENODEM1HLT;Volksbank Haltern eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42661717;GENODEM1WLW;Volksbank eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42840005;COBADEFFXXX;Commerzbank;300;
42840005;COBADEFFXXX;Commerzbank;300;
42840005;COBADEFFXXX;Commerzbank;300;
42850035;WELADED1BOH;Stadtsparkasse Bocholt;300;https://banking-wl1.s-fints-pt-wl.de/fints30
42860003;GENODEM1BOH;Volksbank Bocholt eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42861239;GENODEM1RKN;Spadaka Reken eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42861387;GENODEM1BOB;Borkener Volksbank eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42861387;GENODEM1BOB;VR-Bank Westmünsterland eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42861515;GENODEM1BOG;Volksbank Gemen eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42861608;GENODEM1HEI;Volksbank Heiden eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42861814;GENODEM1RHD;Volksbank Rhede eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42862451;GENODEM1RAE;Volksbank Raesfeld eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
42870024;DEUTDEDB428;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
42870024;DEUTDEDB428;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
42870077;DEUTDE3B428;Deutsche Bank;300;https://fints.deutsche-bank.de/
42870077;DEUTDE3B428;Deutsche Bank;300;https://fints.deutsche-bank.de/
43040036;COBADEFFXXX;Commerzbank;300;
43040036;COBADEFFXXX;Commerzbank;300;
43050001;WELADED1BOC;Sparkasse Bochum;300;https://banking-wl4.s-fints-pt-wl.de/fints30
43051040;WELADED1HTG;Sparkasse Hattingen;300;https://banking-wl2.s-fints-pt-wl.de/fints30
43060129;GENODEM1BOC;Volksbank Bochum Witten eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
43060967;GENODEM1GLS;GLS Gemeinschaftsbank eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
43070024;DEUTDEDB430;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
43070024;DEUTDEDB430;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
43070024;DEUTDEDB430;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
43070024;DEUTDEDB430;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
43070024;DEUTDEDB430;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
43070061;DEUTDEDE430;Deutsche Bank;300;https://fints.deutsche-bank.de/
43070061;DEUTDEDE430;Deutsche Bank;300;https://fints.deutsche-bank.de/
43070061;DEUTDEDE430;Deutsche Bank;300;https://fints.deutsche-bank.de/
43070061;DEUTDEDE430;Deutsche Bank;300;https://fints.deutsche-bank.de/
43070061;DEUTDEDE430;Deutsche Bank;300;https://fints.deutsche-bank.de/
43250030;WELADED1HRN;Herner Sparkasse;300;https://banking-wl5.s-fints-pt-wl.de/fints30
44010046;PBNKDEFFXXX;Postbank;;https://hbci.postbank.de/banking/hbci.do
44020090;HYVEDEMM808;UniCredit Bank - HypoVereinsbank AG;300;https://hbci-01.hypovereinsbank.de/bank/hbci
44020090;HYVEDEMM808;UniCredit Bank - HypoVereinsbank AG;300;https://hbci-01.hypovereinsbank.de/bank/hbci
44040037;COBADEFFXXX;Commerzbank;300;
44040037;COBADEFFXXX;Commerzbank;300;
44040037;COBADEFFXXX;Commerzbank;300;
44040037;COBADEFFXXX;Commerzbank;300;
44050199;DORTDE33XXX;Sparkasse Dortmund;300;https://banking-wl7.s-fints-pt-wl.de/fints30
44060122;GENODEM1DNW;Volksbank Dortmund-Nordwest eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
44070024;DEUTDEDB440;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44070024;DEUTDEDB440;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44070024;DEUTDEDB440;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44070024;DEUTDEDB440;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44070024;DEUTDEDB440;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44070024;DEUTDEDB440;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44070024;DEUTDEDB440;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44070050;DEUTDEDE440;Deutsche Bank;300;https://fints.deutsche-bank.de/
44070050;DEUTDEDE440;Deutsche Bank;300;https://fints.deutsche-bank.de/
44070050;DEUTDEDE440;Deutsche Bank;300;https://fints.deutsche-bank.de/
44070050;DEUTDEDE440;Deutsche Bank;300;https://fints.deutsche-bank.de/
44070050;DEUTDEDE440;Deutsche Bank;300;https://fints.deutsche-bank.de/
44070050;DEUTDEDE440;Deutsche Bank;300;https://fints.deutsche-bank.de/
44070050;DEUTDEDE440;Deutsche Bank;300;https://fints.deutsche-bank.de/
44090920;GENODEF1P04;PSD Bank Rhein-Ruhr;300;https://hbci11.fiducia.de/cgi-bin/hbciservlet
44152370;WELADED1LUN;Sparkasse an der Lippe;300;https://banking-wl5.s-fints-pt-wl.de/fints30
44152490;WELADED1SWT;Stadtsparkasse Schwerte;300;https://banking-wl2.s-fints-pt-wl.de/fints30
44160014;GENODEM1DOR;Dortmunder Volksbank eG.;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
44340037;COBADEFFXXX;Commerzbank;300;
44350060;WELADED1UNN;Sparkasse UnnaKamen;300;https://banking-wl2.s-fints-pt-wl.de/fints30
44361342;GENODEM1KWK;Volksbank Kamen-Werne eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
44540022;COBADEFFXXX;Commerzbank;300;
44540022;COBADEFFXXX;Commerzbank;300;
44540022;COBADEFFXXX;Commerzbank;300;
44550045;WELADED1ISL;Sparkasse Iserlohn;300;https://banking-wl2.s-fints-pt-wl.de/fints30
44551210;WELADED1HEM;Stadtsparkasse Märkisches Sauerland Hemer-Menden;300;https://banking-wl2.s-fints-pt-wl.de/fints30
44570004;DEUTDEDW445;Deutsche Bank;300;https://fints.deutsche-bank.de/
44570004;DEUTDEDW445;Deutsche Bank;300;https://fints.deutsche-bank.de/
44570004;DEUTDEDW445;Deutsche Bank;300;https://fints.deutsche-bank.de/
44570004;DEUTDEDW445;Deutsche Bank;300;https://fints.deutsche-bank.de/
44570004;DEUTDEDW445;Deutsche Bank;300;https://fints.deutsche-bank.de/
44570004;DEUTDEDW445;Deutsche Bank;300;https://fints.deutsche-bank.de/
44570004;DEUTDEDW445;Deutsche Bank;300;https://fints.deutsche-bank.de/
44570024;DEUTDEDB445;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44570024;DEUTDEDB445;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44570024;DEUTDEDB445;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44570024;DEUTDEDB445;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44570024;DEUTDEDB445;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44570024;DEUTDEDB445;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44570024;DEUTDEDB445;Deutsche Bank Privat und Geschäftskunden;300;https://fints.deutsche-bank.de/
44761312;GENODEM1MEN;Mendener Bank eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
44761534;GENODEM1NRD;Volksbank im Märkischen Kreis eG;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
45040042;COBADEFFXXX;Commerzbank;300;
45050001;WELADE3HXXX;Sparkasse HagenHerdecke;300;https://banking-wl2.s-fints-pt-wl.de/fints30
45060009;GENODEM1HGN;Märkische Bank;300;https://hbci-pintan.gad.de/cgi-bin/hbciservlet
